age,premium_amount,sum_assured,income,channel,cluster
76,16656,172025.99000081274,6272535,1,1
79,6051,81541.23389468474,9232095,0,5
77,6398,279713.8204554585,711149,0,5
71,21241,534475.5569061397,9704669,0,5
30,22913,1054189.8855640069,3374867,0,4
66,7983,160949.52258516435,9228117,0,5
42,36164,1552525.2640508749,5995370,1,0
59,36796,1638365.5209854543,3501732,0,3
69,26669,1097566.59976259,8612863,1,1
38,39710,1043037.864330042,4538497,1,0
68,33061,444048.4990281347,1516245,0,5
68,43106,835751.6113432797,2100247,0,3
69,2971,137086.2151577069,1742373,0,5
18,21320,280035.3743490831,1679808,1,2
22,9725,322963.5555429375,6253873,1,2
68,17480,197875.781317588,6088387,0,5
32,21501,732747.8762301318,7349467,0,4
51,49177,1376620.7483217192,6352529,1,0
37,29510,610633.7591311873,3081505,1,2
60,46303,757664.3102894732,8882648,1,0
42,11583,268275.01675153326,6703933,0,4
58,12452,289089.3430608033,9021348,0,5
23,12025,160961.907088941,657788,0,4
26,12505,608748.2115954928,3539800,0,4
34,25507,1031723.1311775418,8610699,0,3
49,10316,251402.22885399268,8521391,0,5
24,18500,525623.6328380014,8338643,1,2
23,42309,1695764.0568078344,5849359,0,3
39,26374,945830.2947302392,4368592,1,2
25,34071,449325.27242727706,3551227,1,2
34,39846,1870134.509166263,9257669,0,3
33,42992,1883547.9682320491,4733382,0,3
42,15035,433984.5388733792,5269995,0,4
78,33098,355262.21600302326,8531057,0,5
27,7007,316744.4533667523,2319336,1,2
64,31319,1219265.850380304,7740555,0,3
56,22015,980300.2285835152,7076467,0,5
34,15532,239914.37228357463,5832255,1,2
35,11640,272826.36267963826,5235739,1,2
27,34634,703735.8626741844,1089548,1,2
18,49483,679543.8238956586,5670910,1,0
70,7572,269130.8624887289,9457490,1,1
76,26298,1083513.8848686258,2541646,1,1
45,16460,564058.6717826783,984561,0,4
30,30242,741037.0451362745,6583778,1,2
48,35141,941509.1552702616,7455058,0,3
69,26049,417096.6959669034,5374344,1,1
18,31609,797011.8494563728,2159351,0,4
20,36736,1812376.284749876,4579116,0,3
20,20548,961922.0704921796,7698967,1,2
56,2769,81802.37228494523,9636634,1,1
50,8459,228973.94733297365,3961687,0,4
46,48733,939543.849772288,4364021,0,3
55,8447,113382.25797562124,7512907,0,5
63,31762,1219757.7843043194,7270245,1,0
30,42477,1691788.7239035545,9683770,0,3
68,15960,205799.7918847261,7039193,0,5
26,41636,473464.32275114,8392951,0,4
71,35729,1249390.2760110202,429937,0,3
45,27096,418231.37434870464,5787277,0,4
70,1264,13853.802072707029,3581185,0,5
53,21930,1027112.24077996,7871410,0,5
54,21583,288721.0236454124,6175972,1,1
61,23101,331469.7874635964,5469887,1,1
44,33112,1529527.3241380125,3050326,0,3
54,14280,640864.4228298314,3404032,0,5
54,23918,415167.2005834205,7425589,1,1
38,22438,978044.3822356954,8268608,0,4
34,22740,722335.5298427253,8317780,1,2
38,7205,139307.8857877613,9934347,0,4
30,4536,72960.74174130321,2646150,1,2
67,4025,158435.01190934333,6633872,0,5
74,24645,782119.7571965068,1940524,1,1
41,5410,162800.8335941876,8558402,1,2
31,40228,1671626.8564423253,545400,1,0
35,31448,1377356.841296743,204419,1,0
71,22655,522996.1509111887,9341008,0,5
55,6098,208503.0432621484,8099887,0,5
29,34595,716461.4298939236,6005953,0,4
76,17297,789196.395121666,2206826,1,1
41,46700,888646.8510705815,7021668,1,0
64,39374,664690.5551897291,906047,0,3
36,29143,603284.4761948072,3364905,1,2
70,46399,830186.1948833889,8941388,1,0
41,48981,1054939.683165601,5864955,0,3
54,42420,1035599.44229543,1323703,0,3
40,37077,1030266.8248172154,4052505,1,0
66,23680,1128910.620000884,1219547,1,1
72,15151,361236.22091164393,4195369,0,5
45,29549,716493.7461575252,8203342,0,3
33,40186,763781.6589807419,2896369,0,3
46,1433,65941.77009092731,9521684,1,1
73,38872,1507962.2488493195,4310983,0,3
78,31070,1341944.100694587,9876452,0,3
32,22254,480516.5143311247,5441661,0,4
61,26554,1126374.2812556515,8740335,0,3
53,27403,471223.926151444,7852263,0,5
28,19649,603607.2125865528,6240061,1,2
28,45112,1198566.3182430917,5503391,0,3
24,45932,914194.5011252986,6915743,0,3
42,44268,2165185.5274004145,1651493,1,0
58,2752,101865.4078362014,8946096,1,1
45,11977,562524.4295293399,5577493,0,4
39,35873,665233.1830922836,6063225,0,3
39,9678,463378.2912022792,6519511,0,4
29,10604,400208.75198347855,2815971,0,4
38,44952,1154751.710499172,6754964,1,0
76,5149,213326.46871884295,2353325,0,5
60,42327,890856.6231679817,7097133,0,3
60,37738,1532656.186641196,1176112,0,3
57,10979,295268.89072498446,2770227,0,5
75,16104,529353.1220478481,870543,1,1
69,39213,533408.2712811854,9600526,0,5
78,5696,203281.8236782862,5663663,1,1
21,6607,125879.13291918291,4177356,0,4
68,42185,559587.57922544,1853648,0,3
50,30832,706113.7748304886,1725360,0,3
43,17185,606194.9803780433,2862511,0,4
77,21850,781150.3276631092,5621065,1,1
78,21368,421097.0235143591,8600198,0,5
28,24731,458578.1097551727,2246516,0,4
50,45249,1285380.2790162263,3371264,0,3
23,36650,1011094.4642470888,9704395,1,0
39,48856,1614698.0714942534,538451,0,3
41,49022,1186461.047180819,8202886,1,0
20,23495,738444.3886069219,5895514,1,2
47,7004,312806.18532431504,706442,0,4
72,26760,673265.9408159364,6961587,1,1
19,10838,318908.18540286814,2541787,1,2
74,49271,2399265.32566788,2617690,1,0
36,12585,565898.2216639846,578849,1,2
43,37742,1441360.0152141089,144910,0,3
64,46313,860095.6327531597,3675666,0,3
42,6640,283792.5377348872,7072198,0,4
76,12684,194396.96611744797,4277761,0,5
22,16371,713468.9450280737,5445860,0,4
23,10168,260133.26227867123,643286,1,2
47,30742,895688.011269107,2916480,1,0
79,15586,170678.73376833327,2298266,1,1
61,2642,50869.38929773,5733622,1,1
64,7964,206422.91879047075,867620,1,1
64,31012,1116828.4901487136,6954714,0,3
52,48366,1989275.0565225848,6295236,0,3
71,31836,944759.8708925364,5854908,1,1
33,30167,1234347.501366493,7732486,0,3
59,21029,370003.2839035251,1973763,0,5
26,25540,618374.294164845,7592548,1,2
40,15348,496412.675464041,4495286,1,2
23,46415,608668.6782119273,9335215,1,0
75,40081,1838383.9781143928,6364081,1,0
62,38872,1307192.2960226373,560938,1,0
54,48910,1270742.3191531978,3926515,0,3
43,28729,477768.9502778456,4359548,0,4
53,6457,77770.68708057984,488179,0,4
25,5294,109016.8530369118,1715236,1,2
77,4378,121521.04086995326,2770444,1,1
45,29260,937984.5001714632,2490765,1,0
31,33467,624996.0805321219,3092476,1,2
68,23832,1119421.866135741,5480125,1,1
32,34243,427966.8513810223,3871333,0,4
47,20232,983611.7156386904,7039335,1,2
50,40007,1420721.391496169,7478274,1,0
64,42029,973659.4080467296,4741729,0,3
30,2058,60621.6158353641,3860139,1,2
20,31778,966168.3125237334,9011397,1,2
69,13863,320466.6284109217,1343224,1,1
33,37710,772303.3241009215,9928078,0,3
80,9833,421709.4707289644,875805,1,1
54,12250,368117.13330692425,2217715,0,5
52,15115,472162.3731831771,4027109,1,1
50,39386,1487736.8219902965,6056065,0,3
56,37520,647464.6160917939,6735793,0,3
47,49404,1819598.29992994,3947513,1,0
46,31655,934259.0873903888,5491545,0,3
76,40274,636365.8404718519,9071657,0,5
40,45952,1726968.4136570746,771787,0,3
73,14224,529730.8827318148,7902000,1,1
34,7939,308542.5076724313,6855786,0,4
40,40599,1064076.1356798045,6957795,1,0
24,19382,549172.1131057775,1221188,0,4
76,36399,1112389.024689932,9639363,0,3
31,33142,587952.335646726,4727236,0,4
30,14888,583689.889476396,5312364,1,2
29,5079,76398.4553339582,755670,0,4
51,33931,457640.0919004688,6027619,1,1
80,48120,2007095.7991814,2286807,0,3
30,46404,2186504.392055435,2117143,1,0
24,37034,785216.2105322877,1016781,0,4
21,6795,330568.8756720664,4096483,1,2
55,15810,212946.55190412427,3349609,1,1
32,38721,1793471.0432687898,3229183,0,3
64,24545,465322.0399868457,9492066,0,5
79,15946,185827.63319712784,2747875,0,5
51,20021,992407.706955292,7229339,0,5
20,47902,1641815.340453011,1450415,0,3
62,22298,522637.6525571366,6060011,1,1
22,8435,319388.80692342913,4288912,0,4
68,44603,545274.986632152,7209067,0,3
31,8443,182745.41428266332,3277571,1,2
33,13749,153382.41566204792,5116394,0,4
35,13770,576454.6732396154,9339120,1,2
69,4356,97915.50734459527,6756855,0,5
73,15829,268180.36556487344,2782416,0,5
73,6849,105913.55546189193,6430276,1,1
50,6941,290371.35442676,1548930,0,4
63,29809,392413.1895740629,1149779,1,1
18,25080,275623.763464951,5009181,0,4
33,24450,1071514.2554630267,9907260,0,3
56,10826,367521.3147368296,335699,0,5
54,27070,634473.2538519106,9864695,0,5
50,29738,897227.0766687413,3658222,1,0
69,25942,1226831.232417951,7209552,1,0
36,37339,1439884.642074545,4449080,1,0
74,3926,85675.65416284937,7870758,1,1
27,14327,295546.1986369202,288211,0,4
52,30388,1510796.9596829717,2627515,0,3
47,29233,1210849.034224339,9842974,1,0
52,30775,492764.4906001781,781737,1,1
53,14395,465616.9217761769,914282,0,4
19,5193,147391.13199203863,4305101,0,4
43,33002,1303206.7843715742,2669868,0,3
79,14514,379118.5406806244,2417380,0,5
38,18202,298497.0613858136,4559948,0,4
54,20021,332507.9670577109,8851435,1,1
74,2864,44311.89469280959,6897771,0,5
55,1625,28637.76084490517,3528774,0,5
23,9637,472936.1084364361,3442475,0,4
50,13180,509660.0330643861,7713127,1,1
38,44115,2002664.7039618,3372703,0,3
34,14275,439982.7580958056,2487867,1,2
78,18839,895566.5643697085,2913088,1,1
53,21317,888948.2555218576,1146442,0,5
29,13340,623241.7605014235,9080490,1,2
44,10232,395824.3625793457,7223242,1,2
62,44515,517406.8418228599,2567474,1,0
72,34205,459552.2959422709,6392761,1,1
59,16214,427922.4884187467,6146229,1,1
67,17611,866172.5815616772,5660265,0,5
42,22719,748097.2976529102,5882337,1,2
61,25893,954161.662457058,6359389,1,1
20,28303,811222.076258657,2902190,0,4
56,5809,179419.8858543908,3426341,1,1
65,24207,1088552.824232242,7556859,1,1
24,45918,658435.4504921131,8994977,0,3
55,46302,1131664.1028635602,6549945,1,0
78,9896,188227.8018346799,9410641,1,1
63,39820,972158.3782193715,9504363,0,3
65,4823,184128.8447421772,6515685,0,5
65,1036,17836.995808548156,7433723,1,1
54,3799,68793.2325572603,2916727,0,5
27,43934,1705206.3126085596,6156922,0,3
47,29479,1021334.7427838966,1512888,1,0
39,29808,699095.4837561275,825594,0,4
43,7267,272162.5877570278,7928500,1,2
28,19952,430185.9504556788,9912858,1,2
68,39063,1557743.881221593,8669585,0,3
50,10626,386945.212851173,985098,0,4
51,29992,546879.6591897095,4105427,1,1
44,33278,691532.5684141356,7403741,1,0
40,20905,218999.06746531685,5641631,0,4
37,32119,1585371.6754303763,7966096,1,0
23,44618,574061.0243036986,4454660,0,3
42,1732,63867.40623060046,9364387,1,2
39,49186,881608.4947328795,6768262,0,3
55,7504,148180.28778575617,2283029,0,5
56,17076,277546.5417339428,8161571,1,1
43,7416,171896.32354061175,9214135,1,2
35,39945,922611.7684660885,5268920,0,3
58,44622,1078931.544450228,5406573,1,0
35,34351,1569622.2124529302,6977555,1,0
50,33399,718440.9204559257,8608524,0,3
46,38572,646190.7775080103,7697650,0,3
28,41551,1783972.2426748443,6208427,0,3
32,34126,1064848.8458600938,343089,1,0
41,43299,864297.3020095965,1183178,1,0
60,47901,1935683.8800722975,4561974,0,3
33,9958,164057.57650857462,4824498,1,2
32,8845,215793.08814805915,9913292,0,4
52,21716,333835.0444592158,7150605,1,1
62,4377,135378.83178005402,4000554,0,5
29,22116,863175.0384903658,6420114,1,2
78,46466,535493.4309868987,644998,0,3
66,33057,1466896.5681666185,2204452,0,3
68,41828,1487389.1009105823,3674574,0,3
32,47457,657752.5839904537,7447003,1,0
35,11751,359720.0047797188,1639785,1,2
65,37155,1613715.966113001,3398042,1,0
19,43443,1537224.2416470652,5497468,1,0
36,25805,440836.30144890974,3477019,1,2
44,31378,1436658.7420388146,4541098,0,3
71,31669,804563.2808764572,5689290,1,1
54,31495,1330961.1814330283,7113383,0,3
67,31549,949637.9004340444,6230086,1,0
62,15399,466974.21897141146,5427760,1,1
31,13132,455943.4557681743,8783051,1,2
51,49571,1618226.6763650158,2890530,0,3
36,10782,235491.1579880945,8985289,1,2
65,23139,793154.9683703317,3286105,1,1
77,18809,328166.631457529,5820425,1,1
52,14049,395771.0719458867,6858852,1,1
55,7275,337302.5299282389,1340456,1,1
57,48906,514746.3066162775,5390575,0,3
64,41228,1212006.8725687847,1997085,0,3
41,13479,404985.53339715,8899414,0,4
79,42087,443120.6336586533,3136490,0,5
49,47080,684429.4460372304,1653026,1,0
42,37789,1512692.8356274676,6526751,1,0
75,16310,497390.3538157639,4694255,0,5
71,22585,316251.40372324694,5941273,0,5
41,48007,1929467.092063898,9434633,0,3
64,7998,371831.98868383496,1739821,0,5
74,27256,1050240.735582654,1175221,0,5
70,17135,439760.05284286,8565166,0,5
42,9978,362569.312309049,640567,1,2
28,41558,1471601.5265216664,1269842,0,3
31,47855,1772657.9211604644,2834769,1,0
34,48945,1555296.6278965578,5720913,1,0
64,20749,528096.4460031933,6095508,1,1
77,44703,1433332.0623766067,2388656,0,3
59,34087,1372838.198505331,1660827,1,0
27,9701,268580.0444717343,1063428,0,4
33,44513,1185520.051437826,2005671,0,3
46,15364,155855.65097031655,450991,1,2
26,34787,1601884.579545091,5662256,0,3
46,36025,776211.3577311572,3958113,1,0
54,15289,306554.3231533634,1432444,0,5
51,49564,644000.9837677872,8217378,1,0
35,11228,278862.0274539939,4915476,0,4
65,7078,309867.65422097035,5721840,0,5
59,11847,535612.0836733734,228969,0,5
22,5378,195030.70017443897,6639561,1,2
18,11535,151458.63576827612,3820821,1,2
38,15948,421690.6412237908,4392107,0,4
48,19974,559659.4848279895,2978747,0,4
50,17747,759992.3087529661,2307553,0,4
68,38250,1089934.188129821,1069951,0,3
74,46129,1811175.2583272844,7700927,0,3
53,18263,471155.8553173879,1299979,1,1
42,37789,1046286.397648064,6493837,0,3
24,7375,365875.2341631412,6301916,0,4
25,27714,532351.3679449173,5295178,1,2
45,37428,1025639.7732374116,2733821,1,0
49,19861,576411.2976498491,7612227,0,5
80,5517,258429.941809107,3461581,1,1
55,49635,1634973.0463214263,6615149,1,0
36,36031,1356101.530688028,3985840,0,3
19,40744,943161.4822494504,5367604,0,3
24,5095,201750.0978952793,1555517,0,4
63,17690,252334.74049419168,2086806,0,5
52,36973,1553867.0012113026,415795,1,0
32,15656,639109.358430179,8773439,1,2
72,40279,840480.8225241209,2260149,1,0
31,42784,780148.6097507448,9180410,1,0
25,31228,1474702.824496836,9029645,1,0
67,19183,769211.2291501998,6504663,1,1
33,44394,2162906.0259275045,4619159,1,0
25,5752,119499.43992334706,2562665,0,4
61,25658,679256.1190312511,6512999,0,5
71,42054,741352.7225563913,5227971,0,3
20,8810,199717.85965520708,3233816,0,4
70,26304,601630.0166763776,681349,0,5
45,22642,443715.8336647664,4778295,0,4
20,14195,509251.12428358657,6429191,0,4
22,39556,1449773.2067334573,7024349,1,0
58,10264,105855.72790978928,8630305,0,5
47,39101,1234060.3477735166,5964456,1,0
65,1237,56557.89858539179,4197739,0,5
59,43416,1983494.4303272304,8506297,1,0
39,5079,231153.15259152307,4469120,0,4
57,17059,343333.62812657375,3145970,0,5
44,25296,579206.2342345607,6211735,1,2
25,22780,701600.3425236592,9633935,1,2
43,39110,820792.8403025015,2080661,0,3
56,18556,738444.658841696,6614859,0,5
33,17088,817050.9710566764,2375384,0,4
64,3620,117175.39620913468,2600703,1,1
28,9819,203052.96414048708,5728385,1,2
76,21833,973469.4943233228,5220332,0,5
74,32401,434770.8811918348,2705371,1,1
77,47955,569472.7331663019,1750916,1,0
65,45835,947608.5796057665,4988641,0,3
40,13880,217286.14240774364,5283035,0,4
76,20214,860530.5455235237,6482651,0,5
35,10870,335005.7897085919,4138220,0,4
18,43858,1723548.585185073,3681769,0,3
52,2503,104148.66181881884,6893919,0,5
53,26896,641071.7710399264,335439,1,1
48,29621,837498.2814976935,940344,0,3
35,43445,952664.9157882738,145297,0,3
55,7283,360558.9106168668,5624562,0,5
22,46958,860995.7539007415,2503790,1,0
35,34363,1244182.2658025098,6602937,0,3
45,37658,758298.124711577,4337853,0,3
54,41465,447351.6400854812,1374054,1,0
61,10616,473879.3526164791,292982,1,1
31,37965,736295.521548926,7723115,1,0
77,49204,1275991.5251575678,2485704,1,0
34,48925,773714.9287970215,9139791,0,3
64,41514,1123774.2262817826,5996596,0,3
64,43904,1688003.340977766,2448525,1,0
20,25082,713571.8097443806,5901447,1,2
74,38376,1741901.287197136,5069406,0,3
49,21527,993258.4031125982,2329619,0,4
45,3323,82761.00692076504,8357958,0,4
70,1181,44467.39518158663,4914393,1,1
79,34316,1586888.751525413,8857357,0,3
21,2463,93525.58996734684,9026947,0,4
68,24420,1153897.858525271,8856048,1,1
61,7366,251996.22539218585,4917274,1,1
65,23789,960363.4641779276,6431162,0,5
20,44021,1383667.685984545,3898536,1,0
56,40447,1105810.3200261062,5874446,1,0
35,8268,347605.4519564539,1665019,1,2
61,11394,562424.3690203276,338467,1,1
43,2134,43657.18591283478,6155918,0,4
30,1611,16865.249589031402,8892227,1,2
28,43801,803172.0901871569,9155713,0,3
59,46231,799202.52649759,2904038,1,0
62,7923,377528.7370743631,4258343,1,1
56,18921,226990.17011230253,7816512,0,5
64,28772,429870.3399520874,7111688,0,5
26,44323,1701552.5598490224,9281134,1,0
47,17116,643532.1112918883,6915235,0,5
60,24360,991720.682965034,4833595,0,5
18,16021,346117.4140556737,278176,1,2
43,8280,258981.39403972603,8576152,1,2
60,48093,1212502.9171440245,8834456,0,3
31,10078,195676.2642304246,5453543,1,2
35,25857,972769.61691332,6960228,0,4
70,15961,463251.4215876584,9515074,0,5
58,4789,146732.15979249356,7330010,0,5
47,45260,1723246.9907632682,1216888,1,0
23,36197,1572418.653012397,9727872,1,0
19,36645,1153887.2479176165,4844307,0,3
77,18837,918253.4853666666,9233581,0,5
71,31515,1223582.1155954413,6409545,0,3
29,7999,289574.2109563403,8496911,1,2
41,38532,593461.0888818149,2148869,0,3
39,37856,1801461.633251105,9043190,1,0
77,37600,1185122.8207852377,6246649,1,0
56,4517,92212.45539254486,9074445,1,1
26,37142,791683.19087979,3038504,1,2
73,21890,609486.2688536443,9716136,0,5
43,8508,287580.7159710523,8993766,0,4
29,35333,1322533.5842859673,1335231,1,0
52,13595,641054.0080519739,7603945,1,1
47,32953,589697.3399551144,6767583,0,3
73,25856,651663.4005485211,8097268,0,5
67,40453,1239834.4811053162,2590551,1,0
26,27076,1128695.7922035526,1913121,1,2
72,36308,1634794.5261047217,733320,1,0
58,28961,1382289.9851910863,4411407,0,3
56,10447,219911.903748062,2247898,0,5
73,14829,256930.77779608069,2477720,0,5
77,6626,84653.2623208706,8081105,1,1
75,45256,1838462.855191453,2082335,0,3
75,4409,207266.6284122989,9266031,1,1
68,20463,479708.787905743,2893408,1,1
37,36756,1772566.19662349,3162361,1,0
79,34440,596328.8194477583,8313493,0,5
64,10954,346779.8950307172,1432746,0,5
35,20039,856361.795605766,1715685,0,4
80,19143,800032.9814877058,5059251,0,5
35,43216,772825.3480654744,8968396,1,0
74,6322,278268.56348499766,2549239,1,1
60,12841,146395.78656741534,7748389,1,1
19,40685,1324843.9139432283,7188474,1,0
20,33914,1148326.2273561594,9425677,0,3
51,30003,1294990.544968112,1977908,0,3
64,30999,363488.2270520326,1883254,0,5
68,49020,2391821.856031417,6984118,1,0
22,11134,159600.7543401258,9621415,1,2
38,39113,1889313.2465837968,3345134,0,3
66,21273,791714.559060629,4452577,0,5
78,15553,511668.6624038581,4152112,1,1
50,4611,110968.0547528028,281686,0,4
56,48963,997177.814635332,6560726,1,0
50,32496,1020263.5058891416,5130418,1,0
75,17264,632740.0903948004,3898774,1,1
51,32925,481017.0398464954,1000566,0,4
42,40173,1970061.088749471,736377,0,3
61,9301,358005.86788440176,5986907,0,5
39,44644,1356425.194312686,3450823,0,3
32,11969,557368.0871645642,5332120,1,2
19,5112,231438.02465969184,6486820,1,2
65,14404,512575.8337640084,7278228,0,5
49,22758,804674.6531378895,3336900,1,2
77,44530,1439660.1826415062,3498991,0,3
47,48332,1288578.2477685665,6170103,0,3
32,18358,380280.9921447832,5271253,1,2
55,49215,910224.6031991408,1675167,0,3
