age,premium_amount,sum_assured,income,channel,product_type,cluster
67,11782,332628.19938321755,5255581,0,1,3
65,37459,1344053.8777116248,590555,1,3,0
38,16898,258926.0669318241,9104633,0,1,3
56,17137,635531.0847258511,9801723,0,0,3
24,15373,202034.49076261785,4093648,1,5,2
48,37464,694207.6174023092,5037407,1,2,0
70,19549,433132.7355437076,6988551,0,1,3
47,30432,902583.4626191488,6590236,0,2,1
69,31049,389301.8694483105,8558319,0,0,3
55,31437,1335787.7100987418,1691444,0,1,1
62,6614,137064.6530271193,6228033,1,0,5
78,29017,724640.6777479618,6646291,0,1,3
35,8828,337177.95036266703,3890986,0,4,4
58,40831,534034.7869685509,5729199,0,3,1
74,43021,1274668.8438874015,7942255,1,2,0
72,23726,485577.4557079708,595998,0,1,4
69,3812,95563.73135868346,1501955,0,0,4
75,34133,1407322.382879187,8476357,0,3,1
71,36082,890240.7500398519,8048858,0,2,1
71,31085,1379073.1867226777,5528802,0,1,1
79,24759,353250.49357554765,9863504,1,1,5
41,35489,989364.4812992387,3938127,1,1,0
28,24657,570537.4027626002,1287653,1,3,2
49,17632,664447.0268092519,3620452,1,5,2
56,8085,248905.70972976057,9605050,0,1,3
26,4401,67307.5615342614,5549926,1,2,5
67,30799,1204100.7045738234,2367063,1,4,0
52,23277,856913.7521001031,4525459,0,4,4
80,39648,819318.7508907027,6235600,0,4,1
75,15406,573052.5474168003,5612684,1,3,2
40,32328,681254.9707731552,229728,0,3,4
70,33254,613801.0312768192,2275081,1,2,5
78,4415,73251.27714877806,5562776,0,4,3
70,29667,1035603.7419479638,3018862,1,0,5
45,8062,366589.11608565575,2650261,0,0,4
40,29986,726849.584495878,4540864,0,5,4
70,38559,1872996.027203163,3248976,0,5,1
77,29757,1396891.104532441,1361213,1,2,0
38,49266,1689096.121287561,8241462,0,2,1
58,26739,342198.4172741318,545783,1,5,2
52,28694,786700.1688315916,638368,1,3,2
74,8351,403889.2174810257,2322231,1,4,2
72,46495,1232651.6295771354,6445499,0,3,1
24,43154,1340210.7634299677,5892601,1,4,0
56,15061,533537.6384330507,5575209,0,2,3
67,40433,1334853.299169035,7323122,1,1,0
76,17343,578992.9742789755,9798323,0,5,3
19,28560,913400.85478334,3118223,0,3,4
25,29380,523120.4687135925,5771872,1,3,2
47,33210,1039512.4394241944,7390903,0,1,1
66,5557,61586.14671189463,5242442,0,1,3
67,13236,197803.53785234972,8184684,0,5,3
29,23417,833444.9809338643,1795379,0,5,4
50,4994,72139.31022629538,4855069,0,4,3
37,28243,473715.9268417111,6102700,0,0,3
75,13920,181557.63886803357,5986708,0,5,3
36,11451,298174.567801644,107794,1,5,2
63,2729,92685.17621841916,4280462,1,1,5
29,23742,1040016.0907820032,3337977,1,3,0
78,47106,829557.1031075113,3009412,0,0,1
44,8312,317300.71085408644,2206793,1,2,5
40,41002,656174.0130636405,7868972,0,5,1
34,29703,653411.3641540415,4789012,1,4,2
36,8749,225378.07330240207,147959,1,3,2
49,46062,1906778.9834698064,4128729,1,1,0
78,31723,1273215.414514171,9049447,1,2,0
54,16311,525284.9696454917,8320049,1,1,5
32,7006,249849.81870772375,6500419,1,0,5
73,41702,1662362.7537630624,6552242,0,3,1
57,31736,1008946.4409320556,8772579,0,4,1
71,10246,162368.959163494,5541190,0,4,3
35,26760,897521.4519981958,9457662,0,1,3
73,22150,883159.6525953877,3928292,0,4,4
29,43862,1525934.4869723993,6057108,0,3,1
23,24100,458487.34096599993,171570,0,1,4
49,2644,92555.98812969888,1796872,0,0,4
24,30991,410283.61665971234,4867980,0,0,4
72,29036,481997.5417635515,3096921,1,2,5
44,33699,1415019.852487808,9836393,0,2,1
55,28463,1380481.4606360607,3892132,0,2,1
71,3942,56246.68714012834,7494203,1,4,2
60,39797,681331.8836921023,5269885,1,5,2
78,45585,1946237.3272419448,1119671,1,5,0
43,13101,265082.3712641805,4055022,1,1,5
77,44238,2116785.5762778376,4247895,1,0,0
44,30125,341431.7365957404,2705536,0,3,4
71,41233,1290659.852752719,7719321,0,5,1
40,3794,179657.91705074444,7975139,0,0,3
63,49190,1452910.9516584403,2661242,1,0,0
36,37304,1115689.585350943,7860654,0,1,1
28,39187,613370.6757076348,9518294,0,3,3
38,23975,641564.6371644979,8544525,1,5,2
45,21506,1037112.014960199,5090893,0,0,1
26,13777,139628.89623671508,2048442,1,4,2
28,38649,906232.9155737788,1075096,0,1,1
70,6602,143474.49768802195,4148428,0,2,4
40,14115,180715.20098528237,6363017,1,2,5
67,2410,62710.13540579224,5637796,0,4,3
64,39806,493228.0868417121,8545134,0,5,3
61,10846,395341.4767317248,1514873,1,4,2
66,43822,1941489.6006934384,5725667,0,5,1
39,34549,1694674.398327022,6740469,0,4,1
70,9630,268829.42161192343,7432640,0,2,3
79,5447,207085.99973618877,2270334,1,1,5
62,10798,464002.9189837658,2701291,1,1,5
30,28967,659995.5207890709,6099397,0,1,3
56,25745,916207.771105438,7212631,1,3,0
29,36889,1754359.1303344418,9637687,1,5,0
32,20033,671517.4889367758,8931108,1,2,5
49,24225,922825.6850385652,5587636,0,3,3
54,19741,320406.8269862629,7193120,0,1,3
23,9690,226433.73947631355,6223290,1,1,5
22,14572,714070.1863536158,6313900,0,2,3
40,23286,385359.7942949996,8681124,0,0,3
65,25711,319697.7851828236,1982612,1,3,2
75,16208,634237.1818758578,7014606,1,2,5
54,15782,293179.6733409583,5835245,1,2,5
50,7363,144176.20869042954,3023210,0,3,4
53,33521,1474122.6485426354,3542499,1,1,0
28,30772,1224001.1990900375,7614661,1,1,0
29,10488,189606.6924358997,4762719,1,2,5
61,4782,212738.86961014164,3366510,1,1,5
48,49423,1931002.1457831697,6002173,0,4,1
19,31738,1442723.726919693,3973856,1,4,0
75,48125,1287558.01073378,6919392,0,2,1
46,40531,1130085.4984453274,1903315,1,4,0
24,35089,1278896.0550671185,3930757,0,1,1
47,8777,293577.5285507473,7601659,1,2,5
69,49928,1852390.5709280148,7282649,0,3,1
44,4427,197273.3283476142,8097608,1,1,5
78,30544,1241455.6783892263,5261537,1,1,0
44,13614,423122.1712788924,6643373,0,1,3
56,2869,131911.67168226265,2948100,0,5,4
30,43962,576668.8008427304,1401353,1,1,0
40,29313,1368315.2584790974,6309377,1,2,0
72,29496,961178.4933181778,4648116,1,4,2
31,34009,947106.7476093732,4151836,1,2,0
56,21576,672487.3249237495,9952823,1,0,5
21,43528,1255824.44631062,4505302,0,3,1
38,42794,2018168.2956508168,8407325,1,2,0
72,29525,846260.2004707311,6471632,1,2,0
43,17940,323463.92879859864,1834916,1,1,5
56,6130,236105.5191064038,2392199,1,3,2
27,11474,509559.2308633149,8370175,1,0,5
46,12399,597767.6385976428,7149066,1,3,2
37,25710,293743.45348527504,5399686,0,0,3
42,47954,2217708.284226612,9086447,1,3,0
51,25459,1093446.5017664528,7117508,0,5,1
31,14526,366928.5481950791,7288365,1,3,2
35,31379,1470657.7567759606,3399893,1,1,0
34,8979,284190.298792205,9887130,0,0,3
20,22923,489848.9305026805,4335334,1,5,2
64,16500,738790.0936932777,9217677,1,2,5
50,47526,2061962.007251449,4436402,0,5,1
48,6114,208380.8647111355,7973567,1,2,5
19,3942,78073.36433710027,4804163,0,1,3
53,6244,236030.22237835272,3397000,1,2,5
42,11249,316921.35899465665,2246214,1,4,2
43,20348,713418.5327465557,5418096,1,0,5
46,22381,843602.9266393175,7696023,0,4,3
26,25823,837858.0411120944,3509917,0,3,4
55,30205,1477684.7645047044,1013130,0,1,1
59,10965,155071.9265469445,7479858,1,4,2
44,39665,872563.178337885,9003139,0,1,1
47,1167,32557.17319226668,6562375,0,0,3
19,33553,656550.2062490975,963606,0,0,4
67,29656,1029233.6818082234,2286238,0,2,4
39,5648,230157.43994048136,9504345,1,2,5
75,47761,747134.3180144915,5994918,1,2,0
21,1363,31599.25347712386,2110583,1,5,2
28,48911,659826.6695361857,2543771,0,2,1
47,2534,54845.64330363727,6012159,0,3,3
24,20334,415040.7867200672,261455,0,3,4
79,18779,588683.3333048943,3981052,1,1,5
21,7405,122997.45882071288,629881,0,0,4
49,19431,210365.0748126685,7516230,0,2,3
34,19525,512812.0638677541,9505999,0,3,3
77,27966,1113174.9598582415,6473134,1,3,0
45,10911,247428.2250096722,1794034,1,2,5
73,25578,635241.7430001183,5733241,1,3,2
38,40968,864463.2086466011,5184618,1,0,0
33,39859,791689.8906287306,6561342,1,3,0
41,22328,665385.264781185,3429660,1,5,2
58,22769,481777.2331245896,7361805,1,4,2
18,43281,448614.4271956089,6579349,0,3,1
30,36554,1017951.3436229584,9709695,1,0,0
21,45858,1772441.715215015,2981074,1,4,0
62,37921,1670359.500954841,7663247,0,3,1
39,19865,657233.051306925,3753565,0,1,4
42,13948,173731.40468535462,3843188,0,0,4
19,49861,1910980.8237057764,7782121,0,5,1
72,26893,1112152.8115595256,7225121,0,2,1
79,15040,600125.3110646349,1650807,1,5,2
73,9889,186430.5897102772,4465475,0,1,4
19,18006,272899.83177027275,4865805,0,1,3
28,31191,1528876.641862971,2310221,1,5,0
21,49545,1212624.3441105925,4978297,1,4,0
20,18264,734834.3354557923,3233631,1,3,2
18,21413,241128.7886175772,8873774,1,0,5
36,31646,1034553.407937122,5450447,0,5,1
22,20516,469482.4521022187,3732068,0,4,4
55,13734,390521.21173693024,234257,1,3,2
53,34328,927531.3325961406,2465764,1,0,5
18,25432,922895.8119955334,7175822,0,3,3
37,45241,2055253.2899870228,2311229,0,0,1
27,18023,781919.81194789,7716044,0,4,3
55,5037,190447.6732543963,6202514,0,5,3
59,19414,825651.0787680448,247491,1,0,5
21,11741,507564.5969989821,7976714,0,1,3
67,38834,1473962.3673820444,3243667,0,4,1
75,8061,238141.9285702195,6358520,1,2,5
56,32378,1257273.5286627435,664368,0,2,1
42,34952,590942.0122346614,6310735,1,3,0
51,15946,552836.1332393332,9643389,0,5,3
50,17092,799281.7561786369,9658048,0,2,3
71,17002,547774.1266210127,3909147,0,1,4
60,37988,659348.5214759563,9624242,0,3,3
62,12194,215159.90870528025,6592668,0,2,3
33,36925,1106615.2207030514,7516183,1,0,0
38,48777,937074.7042143608,2172969,1,4,0
65,14116,259709.8354795039,2817897,0,0,4
74,28450,685038.3350991854,3306476,0,3,4
39,38483,1489512.4121404162,5066021,0,4,1
24,30211,403434.1031944479,3841741,1,1,5
43,40884,677577.5523713606,5661681,1,3,0
69,39328,1134979.4427265583,6737457,0,5,1
58,39986,871387.9217164114,8020517,1,4,0
22,30346,378058.3149675367,8170315,0,2,3
65,33287,1387307.4186579925,9728360,0,3,1
40,12298,478559.263503484,4145802,1,3,2
52,23695,457686.9285622034,5002755,1,2,5
77,12880,149756.07852837525,2799921,0,0,4
53,42801,1114249.9242544104,5352655,1,4,0
54,15450,198687.49218397145,4302194,0,3,4
57,33668,861854.2762549504,2671575,1,5,2
61,2615,126005.10343892797,623536,0,0,4
57,9449,134791.43558933065,6239345,1,1,5
54,5026,181094.0303555884,4708659,1,1,5
72,33020,958734.876739218,3258922,1,0,5
40,36304,1739039.5040800727,5355215,1,2,0
47,6887,246949.79558475455,317219,1,3,2
57,31823,462004.49019123486,4645500,0,2,4
67,12389,179765.99346619338,8148462,0,3,3
61,47024,1033793.306694124,9831712,0,1,1
73,38107,1528421.4195176282,3244404,0,0,1
46,21992,965808.0729731448,5895022,0,3,3
40,24101,802737.8381889445,4317469,0,4,4
18,24347,1212951.1314565646,5994408,0,2,1
55,23243,488537.2457283231,2203722,1,4,2
23,16403,467805.1232242562,642097,1,4,2
69,5627,220976.17429692403,1193588,1,1,5
68,1282,34694.237148533524,8578888,0,1,3
52,30631,724388.3789747579,6982569,0,2,3
51,32905,1236046.5828339064,6904479,1,0,0
45,8427,322471.5236152202,7641512,1,4,2
47,44645,2144445.484903125,2532534,1,2,0
28,19448,929676.4211472652,6172443,0,3,3
44,44264,1076584.856474996,6488196,1,5,0
46,33055,1248366.9988274276,1773370,0,3,1
61,46217,2151975.9856159147,5650084,1,0,0
62,39097,1775153.2503408573,4133777,1,5,0
27,9207,359064.97370278847,1435282,1,0,5
59,22648,1131116.3181667237,6993761,1,5,2
26,28157,876166.3447512836,7548657,0,1,3
30,20347,397766.1521926611,4628963,1,1,5
71,24444,799227.8433917816,5063856,0,5,4
45,48421,2316033.5135965766,2090074,1,4,0
78,35951,581547.955611814,4955033,0,1,1
61,36526,1167351.5064709769,3767763,1,5,0
58,4272,119233.29763741171,3942261,1,3,2
28,15689,458630.9621818098,7578155,1,3,2
73,47039,865795.020043103,4087908,1,0,0
60,27201,1004712.5991117496,3501172,0,5,4
68,5338,182197.70235046613,717076,0,5,4
72,14453,275258.3441535208,9819855,0,0,3
25,26954,349961.28984851914,1012714,0,4,4
51,22963,817964.6140756065,6885912,0,2,3
39,10558,142483.34562915302,3513592,1,2,5
28,10587,248318.8938989137,8824488,0,3,3
50,33970,1339178.766526141,3284588,0,0,1
62,33613,1608531.3523608604,4054872,1,5,0
52,40328,973741.6748461176,6076778,0,3,1
68,1608,58342.65297467433,235897,0,0,4
65,3702,130478.76258103024,1297840,0,3,4
70,10663,239619.44036699145,2938506,0,5,4
28,39963,1683345.8697963185,2963559,1,4,0
48,38596,1748103.9620277942,4821366,0,2,1
27,39936,448883.4569729503,8475363,1,4,2
50,13477,318657.63333521615,9991556,0,0,3
74,42793,1907212.750734908,2200452,0,0,1
60,27262,714109.6357211664,3551146,1,5,2
43,40285,1719782.806962054,4283102,0,3,1
18,40982,997996.6454791052,8907483,0,1,1
55,46964,2204123.940014878,5728474,0,4,1
65,45826,1936154.9952613637,3399336,0,0,1
21,2684,77756.67532889455,9199226,1,3,2
80,44730,1224631.4118778915,7052706,0,0,1
37,24019,521321.42886385176,3528010,1,4,2
27,20014,254095.7899975826,2633653,0,5,4
41,1951,89810.8807774892,3839349,1,0,5
19,22977,766167.6150515737,9408151,1,4,2
26,13406,301009.2430884541,2205820,1,5,2
76,24737,404764.34522944735,4387076,0,5,4
79,17944,645530.480351988,2315249,1,3,2
53,26127,1042647.158860756,7098435,1,4,2
28,48271,1371558.0697145376,7436406,1,3,0
74,22139,287042.7664405476,6936495,1,2,5
61,33785,1413277.9061404008,4441375,1,5,0
28,24828,1051695.673109248,5606765,1,2,0
74,43755,1428953.0212862466,6156394,0,1,1
27,37087,936734.5160518268,5086178,1,5,0
31,21319,909244.21197026,1567935,1,2,5
38,24610,262458.6053431352,3862689,1,4,2
19,32740,1160757.9563518092,4039885,1,0,0
57,14650,523450.4469924276,8072302,0,0,3
79,40335,1957000.8265530025,561182,1,3,0
26,20026,380686.5940834892,5950397,1,2,5
34,4843,210789.3948558706,9085542,1,1,5
37,49390,1878661.7702312288,8677111,0,1,1
41,12558,585279.1374677052,9111231,0,3,3
73,34063,999625.0139761838,8754527,0,4,1
37,48980,1191141.9829171305,8150733,0,0,1
36,46187,1844490.940489812,1625826,0,2,1
29,12397,125117.50724392668,4386194,0,2,4
71,31531,1011066.756332954,5944425,1,4,0
54,10085,162803.46697226333,6255973,1,2,5
54,23181,1017682.552224903,9546306,1,5,2
28,48236,2154930.7042314527,607695,1,3,0
74,6153,279089.60388705874,2627478,1,1,5
32,34819,406948.939765276,5390087,0,2,3
48,32419,1017116.6343370492,2100209,0,0,1
33,46934,1722088.6311922178,8916510,0,5,1
42,15063,552164.1179465669,4165039,0,1,4
34,6526,114291.55856503292,1732449,1,3,2
80,39098,757654.1450837608,3338404,0,4,1
32,12229,191089.96231653172,6136187,0,1,3
71,1281,17469.141761623858,2194225,0,3,4
77,15760,561145.2551979761,7315759,0,5,3
69,36917,791408.9011743547,1735882,1,1,0
52,12779,224828.6306962992,7925053,0,4,3
58,49709,1981277.7499635504,3556035,1,4,0
52,8074,229737.5521579673,250485,1,0,5
67,11124,129934.49773700406,2383118,0,1,4
50,25771,1031003.6582737576,521532,0,0,4
61,24298,1204952.945419232,3175143,0,1,1
70,36837,858658.416916001,273296,1,1,0
31,42831,1166048.6794260384,5536764,1,3,0
59,27690,541155.6879089836,4758519,1,3,2
63,14793,704607.6633767297,103665,0,0,4
26,5467,100197.85504326252,8798505,0,3,3
57,49854,506309.8114833493,1178050,1,1,0
53,16162,744327.0315995635,404905,0,5,4
41,47506,2000305.176984326,1615751,1,2,0
76,18802,564222.7226036944,2591339,1,3,2
27,32631,1436621.1045338935,9229032,0,4,1
73,16353,696043.0973097476,8731071,0,3,3
38,13828,482043.8606916896,6868766,0,4,3
70,35814,467609.1126790962,9061384,0,2,3
74,31327,641221.6117855329,1082366,1,0,5
46,15530,608310.3652480124,7006793,1,4,2
79,37283,1318601.482629121,7885795,1,1,0
70,34966,785129.2468820151,1012457,0,5,4
28,29717,526248.3127509865,2359431,0,4,4
35,30643,728758.0924812917,5126251,1,3,0
80,29224,1050401.963940072,9830035,0,4,3
36,37166,583694.7297439143,4841451,1,3,0
40,25111,975167.6931918922,8712573,0,4,3
72,5169,122921.25789637362,3345904,1,1,5
58,6842,277006.90958548995,4886860,1,0,5
18,37954,1092700.8336558016,4296576,1,2,0
69,43421,712125.0732728471,3178343,0,2,1
34,19277,405391.5845446804,6878277,0,0,3
19,20383,416057.2158237987,5902902,0,4,3
74,12629,571463.4216204127,7334802,1,3,2
28,2032,51829.0012786494,1042439,1,4,2
68,13905,404933.5100293568,9654832,1,4,2
67,12462,312387.7359327401,5564095,0,4,3
68,45597,1052378.262895055,151231,1,1,0
35,14342,681732.0004356491,2569599,0,4,4
25,20919,619757.397909524,4770786,1,5,2
26,40358,1945960.207094507,5503664,0,0,1
60,20806,317180.03637518664,9515532,0,4,3
62,6013,252789.25348103675,9282325,1,4,2
22,43722,1098205.2162230418,9964840,0,4,1
52,9491,460935.5193675928,3672718,1,5,2
62,9796,474838.13944704144,6306050,0,4,3
31,2442,53255.02048490244,5509550,0,0,3
44,5891,227590.38931989385,8975904,1,3,2
37,49469,871380.1098165879,9880127,0,0,1
65,45819,731034.2388690739,2975124,0,1,1
79,28079,1086040.0246482934,1034518,1,5,2
52,3371,162255.2956839034,7039785,0,4,3
42,35008,413202.7393149141,253651,0,1,4
59,1057,30085.49738970457,2428007,1,4,2
20,2390,68295.69239091681,1012069,0,4,4
25,45136,847397.3020172073,6771263,0,0,1
45,31634,1137116.19967092,1247610,0,3,1
36,7970,190665.07969152377,2710212,1,3,2
20,22856,655144.1014884581,489009,0,2,4
48,20661,259406.7907739051,3915377,0,1,4
74,11282,125781.4614124404,5488376,1,3,2
67,27886,1158229.2356803257,7866017,0,5,1
45,32926,1608094.6805969814,6478135,1,2,0
64,21654,1067742.532518468,9819575,1,3,0
49,33741,1397452.174476646,1243886,1,4,0
36,17418,677548.0836577222,7309256,0,4,3
23,33433,379983.4617414424,8005419,0,4,3
64,11342,404415.9851242928,8236889,0,3,3
34,49595,2062656.5256332331,7670444,1,4,0
73,13297,197591.5725558131,2367356,1,2,5
65,36556,1443229.8418214617,2896431,0,3,1
53,40903,1948291.7340673376,9045846,1,2,0
50,40137,1696696.923744867,3089073,0,1,1
53,19136,485058.2666693559,1984013,1,2,5
71,43551,734520.4740598793,2816408,1,5,0
36,4989,53944.5498911946,855168,1,5,2
77,5090,245474.4069380901,562683,1,2,5
37,30865,375910.10891840537,7520618,0,1,3
60,7888,120944.61105406273,3358152,0,4,4
80,22043,512381.06172497367,5744314,0,3,3
46,22823,392238.2467916404,2528120,0,3,4
42,12513,281107.80824628373,6595018,0,3,3
60,8854,376619.7294709295,4692165,1,0,5
26,18468,534112.1024834022,4645439,0,2,4
30,36450,951680.8795379166,9609096,0,1,1
70,49458,2408668.640462628,2743957,1,1,0
24,29251,525967.2535553497,4865735,1,5,2
46,48285,578752.547434442,9386966,0,4,1
44,12292,509816.0406491555,1071956,0,0,4
65,6922,299095.5540866243,7983000,1,1,5
20,16174,633971.2438665673,2280917,0,5,4
25,33279,562375.5236305806,2614478,0,1,4
27,44822,987699.7766453746,1502949,1,2,0
78,37678,1555161.835176302,1023029,0,0,1
80,5847,94403.52210379916,6827589,1,1,5
51,1726,30340.108939705213,9266756,0,4,3
73,20152,633606.5939410635,9996877,0,0,3
27,36892,1546218.4967604463,6099372,0,4,1
25,3960,97861.94161674684,8647026,0,3,3
60,7930,266699.6157041191,8584300,1,2,5
74,43461,2048166.8657185296,5105387,1,4,0
44,49170,1691005.059673536,2779992,1,2,0
25,38357,1496928.4084060034,468359,1,2,0
41,44423,812869.4778751474,8054550,0,4,1
78,13574,655765.0414796723,2369763,0,5,4
77,10083,138836.68576244338,7995454,1,2,5
51,24837,470486.2462420106,1269903,1,1,5
65,28653,1241418.0071466216,9259011,0,1,1
76,28682,841154.177140101,5185392,1,1,5
80,43799,661103.6500653692,1780359,1,1,0
41,16433,739493.9228994567,3308399,1,0,5
34,21679,979221.8475865624,8726439,1,2,5
57,47359,626824.3745510118,7776099,0,3,1
58,19685,230540.8857376781,470304,1,4,2
76,49736,1742424.339889846,256664,1,1,0
42,43026,913369.8604966796,3203942,1,2,0
44,15717,398308.6030044829,1315098,0,0,4
26,26212,363258.70426502463,1804923,1,0,5
19,48525,539105.1844305608,9995116,1,0,0
77,11183,467815.77495507366,7405526,1,5,2
76,16664,727235.8337347152,5842568,0,4,3
36,38009,1400274.435539337,3287212,1,5,0
64,31937,1307975.010155271,7543543,1,2,0
42,20402,975310.280474885,1538338,0,4,4
78,10812,255343.5602657833,7965073,0,5,3
62,23827,420638.8343267191,7871886,1,0,5
39,48075,1590729.6947243763,7890013,1,1,0
66,29675,1470613.9667234824,6020908,0,3,1
58,6108,206779.94781192852,3512523,1,3,2
37,44515,541860.9099146327,566885,1,2,0
57,26981,1083713.3591026296,8607491,1,2,0
39,18088,902155.830249563,7384870,0,1,3
38,5800,165371.35927268254,6354609,1,3,2
57,33847,1536904.64978142,389333,1,4,0
60,26396,786163.4800328481,1700078,0,1,4
50,36961,1072833.2793753503,8286171,0,1,1
34,25874,914467.950746074,4981166,0,0,1
29,5427,86567.97993453185,6876016,1,1,5
52,42761,1958393.8097991669,2211314,1,0,0
33,46378,1925299.8916473412,8857659,1,0,0
73,23058,761190.7233795044,9246851,0,0,3
33,36802,1441769.2608970036,4143222,1,1,0
75,13794,255616.15182133837,3557205,1,3,2
66,30674,800368.34411349,5974167,0,2,1
66,18649,358435.3387620852,5045771,1,1,5
39,7830,377404.2592309553,1349320,0,4,4
23,48553,647598.582363922,9896763,1,1,0
80,3439,40857.55506789186,859440,0,0,4
39,26227,1057335.5419571225,6449749,1,2,0
56,29238,490573.74695517775,417049,1,2,5
75,28789,1426585.7170255734,7479396,0,2,1
36,44227,2097754.362066331,4521613,0,2,1
